PREFIXO: ;D9-005
NOME DO POSTO: ;FAZENDA GUANA
MUNICÍPIO: ;TEODORO SAMPAIO
CURSO D'ÁGUA: ;PARANA/PRATA/R,(DA)
LATITUDE: ;22°19'00"
LONGITUDE: ;52°39'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  07/1973;  0,0; 17,3;  8,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  8,3;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;0,1;0,0;0,0;17,3;35,8
  08/1973;  0,0;  1,1;  0,0;  0,0; 12,4;  0,2;  0,1;  0,0;  0,0;  0,0;  6,9;  1,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,2;  3,1; 20,5;0,0;0,0;0,0;20,5;51,2
  09/1973;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,2;  0,0;  0,0;  4,3;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5; 35,2; 15,3;0,0;1,7;---;35,2;59,6
  10/1973;  1,8;  0,8;  0,0;  0,0;  0,0;  0,0; 33,6;  0,0; 14,3; 25,3;  9,3;  1,5;  9,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,1;  0,0;  0,0; 15,9;  0,0;0,0;0,0;0,0;33,6;118,4
  11/1973; 37,1;  0,0; 10,1;  0,0;  0,0;  0,0;  0,0;  0,0;  2,4;  2,6;  5,2;  1,1;  3,4;  0,0;  0,0;  0,0;  0,0; 39,5;  0,0;  0,0;  0,0;  0,0;  0,0; 24,4;  0,0;  0,0;  0,2;  2,1;0,0;0,0;---;39,5;128,1
  12/1973;  0,0;  0,0; 14,9; 11,8;  5,4; 51,9; 11,1; 11,2;  0,0;  0,0;  0,0;  0,0;  0,0; 39,6;  1,5; 72,8; 25,1;  3,9;  0,0;  0,0;  0,0; 32,6; 12,6; 16,0; 24,2;  1,7;  6,3;  0,0;2,3;6,3;28,4;72,8;379,6
  01/1974;  4,8; 31,5;  4,6;  0,0;  0,0;  0,0;  1,6; 42,4; 57,5; 16,4; 35,1; 96,7; 12,5;  6,1;  2,3; 24,2; 16,4; 48,2;  1,1;  7,1;  0,0; 10,1; 22,6;  5,5;  0,0;  0,0;  1,4; 55,8;5,9;0,0;0,2;96,7;510,0
  02/1974;  2,3;  3,1;  6,1; 32,3;  4,5;  0,0;  0,0;  0,0;  0,3;  0,0; 16,9;  0,0;  0,0;  9,5; 44,2;  0,5;  6,7; 33,1;  0,0;  0,0;  0,0;  0,0;  0,0;  4,6;  0,0;  0,0;  0,0;  0,0;---;---;---;44,2;164,1
  03/1974;  2,2;  0,0;  0,0;  9,9;  0,0;  0,0;  1,5;  0,4;  5,1;  7,9;  0,0;  6,3;  0,0;  1,1;  0,0;  2,1; 12,6;  0,1;  1,9;  0,0;  0,0;  0,0;  0,0;  4,4;  5,4;  0,0;  0,0;  0,0;0,0;0,0;0,0;12,6;60,9
  04/1974;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,8;  0,7; 43,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5; 24,7;  0,0; 12,8;  5,3;  0,0;  0,0;  5,5;  0,0;  1,0;  0,0;0,0;0,0;---;43,3;96,9
  05/1974;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,4;  0,0;  0,0;  0,0;  0,0;  0,2; 29,1;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0; 14,7;  1,3;  0,0;0,1;4,7;0,0;29,1;62,1
  06/1974;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,8;  0,7; 43,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5; 24,7;  0,0; 12,8;  5,3;  0,0;  0,0;  5,5;  0,0;  1,0;  0,0;0,0;0,0;---;43,3;96,9
