PREFIXO: ;D2-078
NOME DO POSTO: ;REPRESA
MUNICÍPIO: ;PIQUETE
CURSO D'ÁGUA: ;PIQUETE,RIB
LATITUDE: ;22°36'00"
LONGITUDE: ;45°13'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  07/1965;  0,0;  0,0;  0,0;  0,0;  1,0;  8,0;  9,9;  2,0;  4,0;  9,9;  2,0;  0,0;  0,0;  0,0;  0,0;  6,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;9,9;44,8
  08/1965;  4,0;  0,0;  0,0;  0,0;  4,0;  2,0;  0,0;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;5,0;19,0
  09/1965;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  3,0;  0,0;  0,0;  0,0;  0,0; 31,7;  9,9;  0,0;0,0;0,0;---;31,7;52,6
  10/1965; 12,9; 54,5;  7,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0;  5,0;  2,0;  1,0;  0,0;  0,0;  3,0;  0,0;  0,0;  0,0;  0,0;  3,0; 45,6;  0,0;  5,0;  0,0;  2,0; 15,9;  8,0;  0,0;19,8;32,7;9,9;54,5;232,3
  11/1965;  4,0;  0,0;  0,0;  0,0;  0,0;  7,0;  1,0; 21,8;  2,0;  6,0;  0,0;  0,0;  0,0;  4,0; 22,8; 12,9;  9,9;  2,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0; 13,9;  9,9;  9,0;5,0;51,5;---;51,5;183,7
  12/1965;  8,0; 12,9;  9,0;  4,0;  8,0;  0,0;  4,0;  9,9;  3,0; 49,5; 11,9; 25,8;  3,0;  0,0; 22,8;  3,0;  2,0;  0,0;  0,0;  2,0;  3,0;  5,0;  8,0;  0,0; 19,8;  1,0;  0,0;  7,0;26,8;0,0;12,9;49,5;262,3
  01/1966;  9,0;  2,0;  4,0;  9,0; 23,8; 35,7;  9,0; 11,9;  9,0; 22,8; 11,9; 13,9; 61,4; 35,7;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  0,0;  0,0;  1,0;33,7;0,0;0,0;61,4;299,8
  02/1966; 23,8;  3,0;  6,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  1,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,9;  2,0; 25,8; 23,8; 65,4;  0,0; 22,8;  3,0;  0,0;---;---;---;65,4;196,5
  03/1966;  0,0; 16,9;  4,0; 19,8; 13,9;  1,0; 89,1; 15,9; 18,9; 56,5;  1,0;  9,0;  0,0; 11,9;  0,0;  0,0;  0,0;  0,0;  1,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 27,8;  3,0;9,9;0,0;0,0;89,1;300,5
  04/1966;  0,0;  9,0;  3,0; 29,7;  9,9;  6,0;  6,0; 11,9;  7,0;  9,0;  2,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;29,7;94,5
  05/1966;  0,0;  0,0;  0,0;  0,0; 69,3; 27,8;  2,0;  0,0;  0,0;  0,0;  0,0;  9,9;  0,0;  0,0;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  5,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;69,3;120,0
  06/1966;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;0,0;0,0
  07/1966;  7,0;  0,0;  4,0;  2,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  5,0;  4,0;  1,0;  0,0;  0,0;0,0;0,0;2,0;7,0;28,0
  08/1966; 17,9;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  6,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0; 21,8;  0,0; 33,7;  0,0;  0,0;0,0;0,0;0,0;33,7;90,4
