PREFIXO: ;G5-002
NOME DO POSTO: ;MORRO REDONDO
MUNICÍPIO: ;CANANEIA
CURSO D'ÁGUA: ;IPIRANGUINHA,R
LATITUDE: ;25°04'00"
LONGITUDE: ;48°08'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  04/1974;  0,0; 34,4;  6,5;  0,2; 42,8;  0,0;  1,6;  0,0;  2,1;  0,0;  4,1;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 37,9;  9,5;  0,4;  0,0;  8,0; 19,0; 35,5;  0,0;  1,3;7,0;4,0;---;42,8;214,5
  05/1974;  0,0;  0,1;  0,2;  0,1;  0,2;  3,3;  6,4; 12,1;  6,9;  0,1;  0,1;  0,1;  0,3;  0,3;  0,2;  0,0;  0,2;  0,1; 12,1;  0,4;  0,0;  0,2;  0,1;  0,0;  0,1;  0,0;  2,9;  0,0;0,3;0,0;0,0;12,1;46,8
  06/1974;  1,6;  0,3;  0,0;  0,0;  0,3;  0,2; 25,5; 15,4;  0,0; 14,0;  3,3;  0,4;  1,1;  0,0;  0,2;  0,1;  0,2;  0,0;  1,0;  4,9;  1,6; 13,7;  0,1;  0,2; 32,8;  2,7;  0,0; 18,8;8,2;0,4;---;32,8;147,0
  07/1974;  0,0;  0,1;  0,0;  0,0;  0,2;  0,3;  0,2;  0,1;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,2;  0,2;  0,0; 20,6;  0,1;  5,9;  3,3;  3,4;  0,9;  0,5;  0,1;  0,2;0,1;0,2;0,0;20,6;36,9
  08/1974;  0,0;  0,2;  0,1;  0,2;  0,0;  0,0;  0,1;  0,9;  3,2;  2,5;  0,6;  0,0;  0,0;  0,1;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  1,1;  0,1;14,4;16,1;2,9;16,1;42,8
  09/1974; 26,6;  2,1;  1,6;  0,9;  0,1;  3,1;  8,4;  9,2;  0,4;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;  1,5;4,7;0,5;---;26,6;60,9
  10/1974;  3,1; 16,3;  0,3; 12,1; 14,2;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,3;  0,0;  0,0;  0,8;  0,0; 14,2;  2,4;  1,4; 18,1;  0,1;  0,1; 22,1;  4,5;  1,1; 13,2;10,7;35,8;0,1;35,8;172,0
  11/1974;  0,0;  0,0;  2,1;  0,0;  0,0; 38,1;  2,3;  1,7;  1,1;  2,3;  1,1;  0,8;  0,9;  0,8;  0,0;  1,8;  3,4;  2,7;  0,0;  6,3; 44,2;  0,0;  4,4;  0,0;  0,0;  0,0; 47,1; 10,5;4,1;3,2;---;47,1;178,9
  12/1974;  6,6;  5,9; 12,8;  8,9;  4,8;  2,4;  0,4;  8,1;  4,3;  0,5;  7,5;  2,6;  0,3; 12,5; 16,3;  1,8;  6,3; 37,4; 22,1;  6,5;  9,6;  0,0; 24,6;  1,4;  5,9;  5,0;  0,2;  0,0;25,6;15,8;11,7;37,4;267,8
  01/1975; 23,4; 18,1;  6,4;  0,0;  0,2; 52,1; 37,6;  3,6;  7,1; 13,1;  1,2;  6,2; 18,1;  0,0;  3,2;  0,1;  0,0;  1,4; 52,6; 23,8;  7,1;  0,1;  0,0;  0,6;  2,1;  0,3;  0,2; 79,2;56,0;9,1;13,1;79,2;436,0
