PREFIXO: ;B6-003
NOME DO POSTO: ;CASTORES
MUNICÍPIO: ;ONDA VERDE
CURSO D'ÁGUA: ;GOTINHA,COR DA/CONTINHA,COR DA
LATITUDE: ;20°37'47"
LONGITUDE: ;49°18'27"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  07/1942;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;2,4;2,4
  08/1942;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  09/1942;  0,0;  0,0;  0,0;  0,0;  2,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  2,7; 10,3;  0,0;  0,0;  0,0;  0,0;  0,0;  6,2;  0,0;  0,0;  0,0;0,0;0,0;---;10,3;21,9
  10/1942;  1,3;  0,0;  1,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,9;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,7;  0,1; 17,6;42,1;0,0;0,0;42,1;66,5
  11/1942;  2,7; 19,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,2; 10,6;  1,7;  0,0;  0,0;  0,0;  0,0; 27,5;  9,0;  0,0;  0,0;  0,0; 12,0; 57,5; 21,0; 28,3;0,0;0,0;---;57,5;191,5
  12/1942;  0,0;  0,0;  1,4;  0,0;  0,0;  1,3;  0,0;  0,9;  0,0;  0,6;  7,2; 23,5;  3,6; 55,5;  0,0;  0,0;  0,0;  1,0;  0,0; 36,6; 55,7; 88,8; 14,5;  4,0;  4,5;  5,5;  4,1;  0,0;6,0;0,0;0,0;88,8;314,7
  01/1943;  0,0;  0,0; 15,5; 23,0; 20,5;  7,0; 11,0; 79,0;  0,9;  2,0;  2,3;  0,0;  0,0;  0,2; 22,0;  8,0;  0,0; 47,6; 45,0; 32,7;  7,0;  0,0;  0,5;  0,0;  9,0;  0,0;  4,7;  0,0;0,7;30,8;13,0;79,0;382,4
  02/1943; 30,7;  1,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  8,5;  0,0; 15,0;  0,0;  4,7; 58,3; 19,8; 24,2; 13,0;  7,5;  0,0; 12,1;  3,5;  1,7;  0,0;  0,0;  0,0;  0,0; 17,5;---;---;---;58,3;219,6
  03/1943;  4,5;  0,0; 12,0; 16,7;  9,5;  2,3;  3,2; 36,0; 11,5;  0,0;  1,4; 13,5;  1,3;  0,0; 31,5;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  1,2;  4,0;  0,0;  0,0;  0,0;  0,0; 13,0;0,0;1,0;0,0;36,0;166,1
  04/1943;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5; 23,6; 16,3;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;23,6;40,8
