PREFIXO: ;A6-001
NOME DO POSTO: ;RIOLANDIA
MUNICÍPIO: ;RIOLANDIA
CURSO D'ÁGUA: ;GRANDE,R
LATITUDE: ;19°58'00"
LONGITUDE: ;49°41'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  01/1962;  0,0;  0,0; 19,6;  0,0;  3,4;  0,0; 15,8; 17,8; 17,8;  3,1;  3,6;  0,0;  0,0;  9,5;  0,8;  0,4;  2,4;  4,6; 35,6; 19,0;  7,2; 12,0;  5,0; 25,2; 32,4; 12,8;  0,0;  0,0;0,0;0,0;0,0;35,6;248,0
  02/1962;  0,0;  0,0;  2,8; 23,6;  0,0;  0,0;  0,0; 17,0;  5,0; 17,9;  1,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,7; 30,6;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;30,6;103,8
  03/1962; 11,2; 31,2;  0,0;  0,0;  8,2;  0,0;  0,0;  0,0;  0,0; 21,3;  1,8; 58,2;  7,6;  4,6;  4,9; 21,2;  0,7; 35,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;58,2;205,9
  04/1962;  7,5;  0,0;  0,0;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,7;3,0;0,0;---;10,7;27,0
  05/1962;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,7;2,3;0,0;0,0;8,5;19,2
  06/1962;  0,0;  0,8;  8,7;  0,0;  0,0; 34,1;  7,1;  6,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;34,1;57,5
  07/1962;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  08/1962;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,7;  1,8;  0,0;  1,1;  7,7; 10,1;  0,0;  0,0;  0,0;  0,0;  0,0;  3,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;1,1;0,0;10,1;25,6
  09/1962;  0,0;  0,2;  0,0;  0,0; 10,1;  0,0;  0,0;  0,0;  2,8;  0,0;  0,0;  0,0;  9,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,3;0,0;0,0;---;10,1;23,8
  10/1962; 14,0; 11,5; 17,2;  0,0;  0,0;  0,0;  0,0;  8,7;  7,0; 61,3;  2,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,7;  0,0;  1,5;  0,0;  0,0;  0,0; 17,9;  0,5;  2,0;  0,0; 43,0;  2,2;26,5;5,4;0,0;61,3;221,5
  11/1962;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  1,8;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 43,2; 18,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;4,8;1,4;---;43,2;70,0
  12/1962; 13,6;  0,0;  0,0;  3,0; 77,6;  0,0;  2,4;  7,9; 13,5; 42,5;  2,2;  3,5; 35,8;  0,0;  1,3; 14,0; 15,7; 29,7; 10,0; 13,4; 22,1; 10,2; 19,0;  0,0;  0,1; 19,1; 10,0; 39,8;11,2;18,5;2,0;77,6;438,1
  01/1963; 10,7;  4,7;  0,0;  0,3;  0,0;  0,1;  2,5; 19,7;  7,1;  0,0;  3,7;  0,8;  0,0; 19,6;  7,4;  3,0;  6,3;  0,0;  0,0;  0,0;  0,0;  1,4;  0,0;  5,9;  9,7;  6,3;  9,5;  0,0;11,9;4,9;0,0;19,7;135,5
  02/1963;  8,6; 11,0;  0,0;  0,0; 67,0; 42,5;  8,1;  0,0;  0,0;  0,0;  0,0; 23,1;  0,0; 15,5;  0,6;  3,0;  0,0;  0,0;  0,0;  2,3; 22,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;67,0;204,1
  03/1963;  0,0;  0,0; 15,5; 75,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 21,0;  0,0;  0,9;  0,0; 12,2;  7,6;0,0;0,0;0,0;75,1;132,3
  04/1963;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0; 30,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;30,5;32,0
  05/1963;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  06/1963;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;0,0;0,0
  07/1963;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  08/1963;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
