PREFIXO: ;C6-031
NOME DO POSTO: ;NOVA ITAPIREMA
MUNICÍPIO: ;NOVA ALIANCA
CURSO D'ÁGUA: ;FARTURA,RIB DA
LATITUDE: ;21°05'00"
LONGITUDE: ;49°33'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  07/1957;  0,0;  0,4; 10,0; 36,2; 43,2;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 32,0; 51,4;  8,2;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;51,4;181,8
  08/1957;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 17,3;  0,0;  0,0;  6,3; 45,6;  2,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,5;0,0;45,6;72,4
  09/1957;  0,0;  6,4; 30,8;  0,0;  0,0;  0,0;  0,8;  9,4;  0,0;  0,0;  0,1;  2,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,5; 29,3; 32,3;  4,6;  0,0;  0,0;  0,0;  0,0;  0,3;0,0;0,0;---;32,3;120,3
  10/1957;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,9;  6,1; 10,2;  4,8;  0,0;2,1;0,0;0,0;10,2;29,2
  11/1957;  0,0;  0,0;  2,3;  0,7;  0,0;  0,0; 39,6;  2,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,2;  0,0; 22,8;  3,6; 19,5; 11,7; 18,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;8,5;---;39,6;149,7
  12/1957; 59,2; 25,8; 53,6;  0,0;  0,0; 17,5;  0,0;  0,0; 77,5;  2,3; 10,9;  0,0; 18,3; 46,5; 19,2;  0,0; 13,6;  0,0; 13,6;  0,0;  0,0;  0,0;  0,0;  0,0;  7,6;  0,0;  0,0;  0,0;0,0;0,0;0,0;77,5;365,6
  01/1958;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0; 57,8; 12,6;  1,3;  3,8;  3,7;  5,3;  0,0; 13,4;  8,0; 10,3; 23,6; 18,5; 20,8;  8,2;  0,0;0,0;0,0;0,0;57,8;187,5
  02/1958;  0,0;  0,0; 19,5; 10,4;  4,2;  2,5;  4,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,6;  3,8;  0,0; 31,4;  0,0;  0,0;  0,0; 15,6;  2,5; 16,9; 45,7;  0,0;---;---;---;45,7;160,4
  03/1958;  8,6;  0,0;  9,8;  0,0; 10,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,5; 12,8; 34,5;  5,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;12,8;14,5;0,0;34,5;129,5
  04/1958;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,3;  7,6;  0,0;  0,0; 17,6;  0,0;  0,0;  0,0;  0,0;  5,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;17,6;33,6
  05/1958;  5,2; 16,3;  0,0;  0,0;  0,0;  0,0;  2,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,8;  9,6;  8,7;  8,3;  4,2;  0,0;  6,3;  0,0;0,0;0,0;0,0;16,8;77,7
  06/1958;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,1; 70,8; 17,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;70,8;90,2
  07/1958;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,9;  0,0;  0,0;  0,0;  8,5;  0,0;  2,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;8,5;16,0
